ensembl_gene_id gene_symbol entrezgene_id
ENSG00000132768 DPH2 1802
ENSG00000117410 ATP6V0B 533
ENSG00000117411 B4GALT2 8704
ENSG00000159214 CCDC24 149473
ENSG00000196517 SLC6A9 6536
ENSG00000171872 KLF17 128209
ENSG00000283039 KLF18 105378952
ENSG00000178028 DMAP1 55929
ENSG00000117419 ERI3 79033
ENSG00000233602 ERI3-IT1 100874278
ENSG00000187147 RNF220 55182
ENSG00000263381 MIR5584 100847089
ENSG00000126106 TMEM53 79639
ENSG00000198520 ARMH1 339541
ENSG00000199377 RNU5F-1 26828
ENSG00000142945 KIF2C 11004
ENSG00000142937 RPS8 6202
ENSG00000264294 SNORD55 26811
ENSG00000200913 SNORD46 94161
ENSG00000202031 SNORD38A 94162
ENSG00000281859 SNORD38B 94163
ENSG00000142959 BEST4 266675
ENSG00000173846 PLK3 1263
ENSG00000188396 TCTEX1D4 343521
ENSG00000222009 BTBD19 149478
ENSG00000117425 PTCH2 8643
ENSG00000070785 EIF2B3 8891
ENSG00000126107 HECTD3 79654
ENSG00000126088 UROD 7389
ENSG00000162415 ZSWIM5 57643
ENSG00000281912 LINC01144 400752
ENSG00000186603 HPDL 84842
ENSG00000132781 MUTYH 4595
ENSG00000132773 TOE1 114034
ENSG00000070759 TESK2 10420
ENSG00000280670 CCDC163 126661
ENSG00000132763 MMACHC 25974
ENSG00000117450 PRDX1 5052
ENSG00000117448 AKR1A1 10327
ENSG00000132780 NASP 4678
ENSG00000159588 CCDC17 149483
ENSG00000159592 GPBP1L1 60313
ENSG00000159596 TMEM69 51249
ENSG00000197429 IPP 3652
ENSG00000086015 MAST2 23139
ENSG00000117461 PIK3R3 8503
ENSG00000278139  110117499
ENSG00000227857  101929626
ENSG00000117472 TSPAN1 10103
ENSG00000250719 P3R3URF 110117498
ENSG00000085998 POMGNT1 55624
ENSG00000171357 LURAP1 541468
ENSG00000085999 RAD54L 8438
ENSG00000132128 LRRC41 10489
ENSG00000173660 UQCRH 7388
ENSG00000117481 NSUN4 387338
ENSG00000117480 FAAH 2166
ENSG00000224863 LINC01398 101929651
ENSG00000197587 DMBX1 127343
ENSG00000282881 TMEM275 105378696
ENSG00000269956 MKNK1-AS1 100507423
ENSG00000162456 KNCN 148930
ENSG00000079277 MKNK1 8569
ENSG00000142961 MOB3C 148932
ENSG00000123472 ATPAF1 64756
ENSG00000186118 TEX38 374973
ENSG00000228237 EFCAB14-AS1 100130197
ENSG00000159658 EFCAB14 9813
ENSG00000142973 CYP4B1 1580
ENSG00000154198 CYP4Z2P 163720
ENSG00000187048 CYP4A11 1579
ENSG00000186377 CYP4X1 260293
ENSG00000186160 CYP4Z1 199974
ENSG00000162365 CYP4A22 284541
ENSG00000224805 LINC00853 100874253
ENSG00000162366 PDZK1IP1 10158
ENSG00000162367 TAL1 6886
ENSG00000123473 STIL 6491
ENSG00000162368 CMPK1 51727
ENSG00000186790 FOXE3 2301
ENSG00000237424 FOXD2-AS1 84793
ENSG00000186564 FOXD2 2306
ENSG00000227947 LINC01738 107984953
ENSG00000269113 TRABD2B 388630
ENSG00000117834 SLC5A9 200010
ENSG00000132122 SPATA6 54558
ENSG00000186094 AGBL4 84871
ENSG00000162373 BEND5 79656
ENSG00000230114 AGBL4-AS1 101929721
ENSG00000225623 AGBL4-IT1 100874313
ENSG00000162374 ELAVL4 1996
ENSG00000284696 LINC02808 105378712
ENSG00000142700 DMRTA2 63950
ENSG00000185104 FAF1 11124
ENSG00000123080 CDKN2C 1031
ENSG00000265538 MIR4421 100616189
ENSG00000275816 MIR6500 102466656
ENSG00000204006 C1orf185 284546
ENSG00000203356 LINC01562 105378716
ENSG00000123091 RNF11 26994
ENSG00000085831 TTC39A 22996
ENSG00000085832 EPS15 2060
ENSG00000117859 OSBPL9 114883
ENSG00000078618 NRDC 4898
ENSG00000283899 MIR761 100313892
ENSG00000169213 RAB3B 5865
ENSG00000117862 TXNDC12 51060
ENSG00000198841 KTI12 112970
ENSG00000228369 TXNDC12-AS1 104355143
ENSG00000134717 BTF3L4 91408
ENSG00000157077 ZFYVE9 9372
ENSG00000154222 CC2D1B 200014
ENSG00000085840 ORC1 4998
ENSG00000134748 PRPF38A 84950
ENSG00000134744 TUT4 23318
ENSG00000116157 GPX7 2882
ENSG00000182183 SHISAL2A 348378
ENSG00000162377 COA7 65260
ENSG00000162378 ZYG11B 79699
ENSG00000203995 ZYG11A 440590
ENSG00000121310 ECHDC2 55268
ENSG00000116171 SCP2 6342
ENSG00000174348 PODN 127435
ENSG00000162383 SLC1A7 6512
ENSG00000157184 CPT2 1376
ENSG00000162384 CZIB 54987
ENSG00000162385 MAGOH 4116
ENSG00000226754  100507564
ENSG00000157193 LRP8 7804
ENSG00000225675 LINC01771 105378732
ENSG00000236253 SLC25A3P1 163742
ENSG00000143006 DMRTB1 63948
ENSG00000174332 GLIS1 148979
ENSG00000058804 NDC1 55706
ENSG00000058799 YIPF1 54432
ENSG00000211452 DIO1 1733
ENSG00000081870 HSPB11 51668
ENSG00000116212 LRRC42 115353
ENSG00000203985 LDLRAD1 388633
ENSG00000116209 TMEM59 9528
ENSG00000116205 TCEANC2 127428
ENSG00000283749 MIR4781 100616315
ENSG00000157211 CDCP2 200008
ENSG00000215883 CYB5RL 606495
ENSG00000116221 MRPL37 51253
ENSG00000157216 SSBP3 23648
ENSG00000198711 SSBP3-AS1 619518
ENSG00000162390 ACOT11 26027
ENSG00000162391 FAM151A 338094
ENSG00000184313 MROH7 374977
ENSG00000243725 TTC4 7268
ENSG00000162396 PARS2 25973
ENSG00000006555 TTC22 55001
ENSG00000162398 LEXM 163747
ENSG00000116133 DHCR24 1718
ENSG00000284601  105378736
ENSG00000143001 TMEM61 199964
ENSG00000162399 BSND 7809
ENSG00000169174 PCSK9 255738
ENSG00000162402 USP24 23358
ENSG00000231090 MIR4422HG 109729135
ENSG00000265822 MIR4422 100616272
ENSG00000233079 LINC01755 105378738
ENSG00000230250 LINC01753 105378739
ENSG00000223956 LINC01767 105378744
ENSG00000162407 PLPP3 8613
ENSG00000162409 PRKAA2 5563
ENSG00000187889 FYB2 199920
ENSG00000157131 C8A 731
ENSG00000021852 C8B 732
ENSG00000173406 DAB1 1600
ENSG00000226759 DAB1-AS1 101926890
ENSG00000162600 OMA1 115209
ENSG00000184292 TACSTD2 4070
ENSG00000162601 MYSM1 114803
ENSG00000177606 JUN 3725
ENSG00000232453 LINC02777 105378753
ENSG00000224609  729467
ENSG00000172456 FGGY 55277
ENSG00000266150 MIR4711 100616409
ENSG00000134709 HOOK1 51361
ENSG00000134716 CYP2J2 1573
ENSG00000162598 C1orf87 127795
ENSG00000226476 LINC01748 105378763
ENSG00000231252  101926964
ENSG00000162599 NFIA 4774
ENSG00000237928 NFIA-AS2 100996570
ENSG00000237853 NFIA-AS1 645030
ENSG00000162604 TM2D1 83941
ENSG00000132849 PATJ 10207
ENSG00000263908 MIR3116-1 100422902
ENSG00000283690 MIR3116-2 100422946
ENSG00000240563 L1TD1 54596
ENSG00000132854 KANK4 163782
ENSG00000162607 USP1 7398
ENSG00000116641 DOCK7 85440
ENSG00000132855 ANGPTL3 27329
ENSG00000125703 ATG4C 84938
ENSG00000229537 LINC01739 105378769
ENSG00000230798 FOXD3-AS1 100996301
ENSG00000187140 FOXD3 27022
ENSG00000275836 MIR6068 102464823
ENSG00000088035 ALG6 29929
ENSG00000142856 ITGB3BP 23421
ENSG00000286429  102724319
ENSG00000203965 EFCAB7 84455
ENSG00000079739 PGM1 5236
ENSG00000185483 ROR1 4919
ENSG00000223949 ROR1-AS1 101927034
ENSG00000177414 UBE2U 148581
ENSG00000158966 CACHD1 57685
ENSG00000264470 MIR4794 100616338
ENSG00000162437 RAVER2 55225
ENSG00000162434 JAK1 3716
ENSG00000265996 MIR3671 100500854
ENSG00000199135 MIR101-1 406893
ENSG00000162433 AK4 205
ENSG00000116675 DNAJC6 9829
ENSG00000213625 LEPROT 54741
ENSG00000116678 LEPR 3953
ENSG00000184588 PDE4B 5142
ENSG00000227466 PDE4B-AS1 101927139
ENSG00000118473 SGIP1 84251
ENSG00000264720 MIR3117 100422871
ENSG00000152760 TCTEX1D1 200132
ENSG00000172410 INSL5 10022
ENSG00000152763 WDR78 79819
ENSG00000198160 MIER1 57708
ENSG00000116704 SLC35D1 23169
ENSG00000203963 C1orf141 400757
ENSG00000162594 IL23R 149233
ENSG00000081985 IL12RB2 3595
ENSG00000142864 SERBP1 26135
ENSG00000116717 GADD45A 1647
ENSG00000172380 GNG12 55970
ENSG00000232284 GNG12-AS1 100289178
ENSG00000162595 DIRAS3 9077
ENSG00000116729 WLS 79971
ENSG00000221203 MIR1262 100302279
ENSG00000116745 RPE65 6121
ENSG00000024526 DEPDC1 55635
ENSG00000234264 DEPDC1-AS1 101927220
ENSG00000223883 LINC01707 105378785
ENSG00000229639 LINC01758 105378788
ENSG00000033122 LRRC7 57554
ENSG00000229359 PIN1P1 5301
ENSG00000066557 LRRC40 55631
ENSG00000116754 SRSF11 9295
ENSG00000118454 ANKRD13C 81573
ENSG00000197568 HHLA3 11147
ENSG00000116761 CTH 1491
ENSG00000229051 LINC01788 101927244
ENSG00000050628 PTGER3 5733
ENSG00000132485 ZRANB2 9406
ENSG00000207721 MIR186 406962
ENSG00000172260 NEGR1 257194
ENSG00000228853 NEGR1-IT1 100852409
ENSG00000233973 LINC01360 101927295
ENSG00000162620 LRRIQ3 127255
ENSG00000254685 FPGT 8790
ENSG00000259030 FPGT-TNNI3K 100526835
ENSG00000116783 TNNI3K 51086
ENSG00000162621 LRRC53 105378803
ENSG00000178965 ERICH3 127254
ENSG00000234497 ERICH3-AS1 101927320
ENSG00000116791 CRYZ 1429
ENSG00000162623 TYW3 127253
ENSG00000162624 LHX8 431707
ENSG00000137968 SLC44A5 204962
ENSG00000117054 ACADM 34
ENSG00000137955 RABGGTB 5876
ENSG00000206620 SNORD45C 692085
ENSG00000207241 SNORD45A 26805
ENSG00000201487 SNORD45B 26804
ENSG00000057468 MSH4 4438
ENSG00000154007 ASB17 127247
ENSG00000184005 ST6GALNAC3 256435
ENSG00000237552 LINC02567 110806286
ENSG00000117069 ST6GALNAC5 81849
ENSG00000276081 MIR7156 102466995
ENSG00000142892 PIGK 10026
ENSG00000154027 AK5 26289
ENSG00000036549 ZZZ3 26009
ENSG00000077254 USP33 23032
ENSG00000180488 MIGA1 374986
ENSG00000235927 NEXN-AS1 374987
ENSG00000162614 NEXN 91624
ENSG00000162613 FUBP1 8880
ENSG00000162616 DNAJB4 11080
ENSG00000137960 GIPC2 54810
ENSG00000237413  149047
ENSG00000122420 PTGFR 5737
ENSG00000137959 IFI44L 10964
ENSG00000137965 IFI44 10561
ENSG00000162618 ADGRL4 64123
ENSG00000234184 LINC01781 101927412
ENSG00000117114 ADGRL2 23266
ENSG00000234953  101927434
ENSG00000230817 LINC01362 103283057
ENSG00000236268 LINC01361 101927498
ENSG00000233008 LINC01725 101927560
ENSG00000233008 LINC01725 101927587
ENSG00000137941 TTLL7 79739
ENSG00000142875 PRKACB 5567
ENSG00000203943 SAMD13 148418
ENSG00000137976 DNASE2B 58511
ENSG00000117133 RPF1 80135
ENSG00000174021 GNG5 2787
ENSG00000122432 SPATA1 100505741
ENSG00000117151 CTBS 1486
ENSG00000180869 LINC01555 439927
ENSG00000117155 SSX2IP 117178
ENSG00000171517 LPAR3 23566
ENSG00000153898 MCOLN2 255231
ENSG00000162643 WDR63 126820
ENSG00000055732 MCOLN3 55283
ENSG00000266110 MIR4423 100616481
ENSG00000097096 SYDE2 84144
ENSG00000162642 C1orf52 148423
ENSG00000142867 BCL10 8915
ENSG00000153904 DDAH1 23576
ENSG00000142871 CCN1 3491
ENSG00000117174 ZNHIT6 54680
ENSG00000171502 COL24A1 255631
ENSG00000122417 ODF2L 57489
ENSG00000278281 MIR7856 102465842
ENSG00000137975 CLCA2 9635
ENSG00000016490 CLCA1 1179
ENSG00000016602 CLCA4 22802
ENSG00000153923 CLCA3P 9629
ENSG00000261737  105378828
ENSG00000097033 SH3GLB1 51100
ENSG00000183291 SELENOF 9403
ENSG00000153936 HS2ST1 9653
ENSG00000267272 LINC01140 339524
ENSG00000284240 LINC02801 101927844
ENSG00000143013 LMO4 8543
ENSG00000227290 LINC01364 100505768
ENSG00000237505 PKN2-AS1 101927891
ENSG00000065243 PKN2 5586
ENSG00000137947 GTF2B 2959
ENSG00000137944 KYAT3 56267
ENSG00000213516 RBMXL1 494115
ENSG00000117226 GBP3 2635
ENSG00000117228 GBP1 2633
ENSG00000162645 GBP2 2634
ENSG00000213512 GBP7 388646
ENSG00000162654 GBP4 115361
ENSG00000154451 GBP5 115362
ENSG00000183347 GBP6 163351
ENSG00000225492 GBP1P1 400759
ENSG00000197147 LRRC8B 23507
ENSG00000231999 LRRC8C-DT 400761
ENSG00000171488 LRRC8C 84230
ENSG00000171492 LRRC8D 55144
ENSG00000162664 ZNF326 284695
ENSG00000199666 SNORD3G 109616984
ENSG00000143032 BARHL2 343472
ENSG00000233593 LINC02609 105378853
ENSG00000122482 ZNF644 84146
ENSG00000162669 HFM1 164045
ENSG00000097046 CDC7 8317
ENSG00000069702 TGFBR3 7049
ENSG00000137948 BRDT 676
ENSG00000172031 EPHX4 253152
ENSG00000230667 SETSIP 646817
ENSG00000189195 BTBD8 284697
ENSG00000203910 C1orf146 388649
ENSG00000174842 GLMN 11146
ENSG00000122484 RPAP2 79871
ENSG00000162676 GFI1 2672
ENSG00000067208 EVI5 7813
ENSG00000122406 RPL5 6125
ENSG00000154511 DIPK1A 388650
ENSG00000206680 SNORD21 6083
ENSG00000207523 SNORA66 26782
ENSG00000143033 MTF2 22823
ENSG00000117500 TMED5 50999
ENSG00000122483 CCDC18 343099
ENSG00000117505 DR1 1810
ENSG00000137942 FNBP1L 54874
ENSG00000137936 BCAR3 8412
ENSG00000137936 BCAR3 723788
ENSG00000211575 MIR760 100126348
ENSG00000067334 DNTTIP2 30836
ENSG00000023909 GCLM 2730
ENSG00000198691 ABCA4 24
ENSG00000137962 ARHGAP29 9411
ENSG00000226835 ARHGAP29-AS1 107985092
ENSG00000117528 ABCD3 5825
ENSG00000117525 F3 2152
ENSG00000224081 SLC44A3-AS1 101928079
ENSG00000263526 MIR378G 100616321
ENSG00000143036 SLC44A3 126969
ENSG00000117519 CNN3 1266
ENSG00000172339 ALG14 199857
ENSG00000230427 ALG14-AS1 101928098
ENSG00000152078 TLCD4 148534
ENSG00000271092 TLCD4-RWDD3 100527978
ENSG00000226026  101928118
ENSG00000122481 RWDD3 25950
ENSG00000228504 LINC01760 100996630
ENSG00000233907 LINC01761 440594
ENSG00000228971 LINC02607 100996635
ENSG00000237435 LINC02790 102723661
ENSG00000231987 LINC01787 101928241
ENSG00000117569 PTBP2 58155
ENSG00000188641 DPYD 1806
ENSG00000232878 DPYD-AS1 100873932
ENSG00000235777 DPYD-AS2 100873933
ENSG00000225206 MIR137HG 400765
ENSG00000284247 MIR2682 100616452
ENSG00000284202 MIR137 406928
ENSG00000226053 LINC01776 729987
ENSG00000162627 SNX7 51375
ENSG00000117598 PLPPR5 163404
ENSG00000232825  100129620
ENSG00000117600 PLPPR4 9890
ENSG00000224445 LINC01708 101928270
ENSG00000099260 PALMD 54873
ENSG00000156869 FRRS1 391059
ENSG00000162688 AGL 178
ENSG00000117620 SLC35A3 23443
ENSG00000156875 MFSD14A 64645
ENSG00000156876 SASS6 163786
ENSG00000122435 TRMT13 54482
ENSG00000122477 LRRC39 127495
ENSG00000137992 DBT 1629
ENSG00000137996 RTCA 8634
ENSG00000207750 MIR553 693138
ENSG00000079335 CDC14A 8556
ENSG00000181656 GPR88 54112
ENSG00000162692 VCAM1 7412
ENSG00000162694 EXTL2 2135
ENSG00000162695 SLC30A7 148867
ENSG00000117543 DPH5 51611
ENSG00000170989 S1PR1 1901
ENSG00000231671 LINC01307 104355286
ENSG00000118733 OLFM3 118427
ENSG00000060718 COL11A1 1301
ENSG00000224613  101928436
ENSG00000185946 RNPC3 55599
ENSG00000240038 AMY2B 280
ENSG00000243480 AMY2A 279
ENSG00000237763 AMY1A 276
ENSG00000174876 AMY1B 277
ENSG00000187733 AMY1C 278
ENSG00000215869  100129138
ENSG00000230768 LINC01676 101928476
ENSG00000198890 PRMT6 55170
ENSG00000162631 NTNG1 22854
ENSG00000134215 VAV3 10451
ENSG00000275455 MIR7852 102465839
ENSG00000230489 VAV3-AS1 100873946
ENSG00000085491 SLC25A24 29957
ENSG00000196427 NBPF4 148545
ENSG00000186086 NBPF6 653149
ENSG00000162636 FAM102B 284611
ENSG00000162639 HENMT1 113802
ENSG00000134186 PRPF38B 55119
ENSG00000143107 FNDC7 163479
ENSG00000116266 STXBP3 6814
ENSG00000162641 AKNAD1 254268
ENSG00000203897 SPATA42 642864
ENSG00000121957 GPSM2 29899
ENSG00000121940 CLCC1 23155
ENSG00000085433 WDR47 22911
ENSG00000197780 TAF13 6884
ENSG00000215717 TMEM167B 56900
ENSG00000278249 SCARNA2 677766
ENSG00000179902 C1orf194 127003
ENSG00000116299 ELAPOR1 57535
ENSG00000031698 SARS1 6301
ENSG00000143126 CELSR2 1952
ENSG00000134222 PSRC1 84722
ENSG00000221986 MYBPHL 343263
ENSG00000134243 SORT1 6272
ENSG00000143106 PSMA5 5686
ENSG00000143028 SYPL2 284612
ENSG00000162650 ATXN7L2 127002
ENSG00000174151 CYB561D1 284613
ENSG00000181754 AMIGO1 57463
ENSG00000156097 GPR61 83873
ENSG00000065135 GNAI3 2773
ENSG00000284443 MIR197 406974
ENSG00000134183 GNAT2 2780
ENSG00000116337 AMPD2 271
ENSG00000168765 GSTM4 2948
ENSG00000213366 GSTM2 2946
ENSG00000134184 GSTM1 2944
ENSG00000134201 GSTM5 2949
ENSG00000134202 GSTM3 2947
ENSG00000198758 EPS8L3 79574
ENSG00000184371 CSF1 1435
ENSG00000168710 AHCYL1 10768
ENSG00000143093 STRIP1 85369
ENSG00000156150 ALX3 257
ENSG00000258673 LINC01397 104355139
ENSG00000186150 UBL4B 164153
ENSG00000197106 SLC6A17 388662
ENSG00000116396 KCNC4 3749
ENSG00000227963 RBM15-AS1 440600
ENSG00000162775 RBM15 64783
ENSG00000168679 SLC16A4 9122
ENSG00000134248 LAMTOR5 10542
ENSG00000143125 PROK1 84432
ENSG00000240194 CYMP 643160
ENSG00000235407 CYMP-AS1 440602
ENSG00000143105 KCNA10 3744
ENSG00000177301 KCNA2 3737
ENSG00000177272 KCNA3 3738
ENSG00000143119 CD53 963
ENSG00000121931 LRIF1 55791
ENSG00000156171 DRAM2 128338
ENSG00000134255 CEPT1 10390
ENSG00000162777 DENND2D 79961
ENSG00000064886 CHI3L2 1117
ENSG00000203878 CHIAP2 149620
ENSG00000134216 CHIA 27159
ENSG00000173947 PIFO 128344
ENSG00000227179 PGBP 441897
ENSG00000085465 OVGP1 5016
ENSG00000116455 WDR77 79084
ENSG00000116459 ATP5PB 515
ENSG00000143110 C1orf162 128346
ENSG00000121933 TMIGD3 57413
ENSG00000282608 ADORA3 140
ENSG00000116473 RAP1A 5906
ENSG00000197852 INKA2 55924
ENSG00000284830  101928718
ENSG00000064703 DDX20 11218
ENSG00000171385 KCND3 3752
ENSG00000232558 KCND3-IT1 100874295
ENSG00000231437 LINC01750 643355
ENSG00000231246 LINC02884 105378909
ENSG00000143079 CTTNBP2NL 55917
ENSG00000283296 MIR4256 100422976
ENSG00000134245 WNT2B 7482
ENSG00000007341 ST7L 54879
ENSG00000116489 CAPZA1 829
ENSG00000155363 MOV10 4343
ENSG00000155366 RHOC 389
ENSG00000155367 PPM1J 333926
ENSG00000184599 TAFA3 284467
ENSG00000215866 LINC01356 100996702
ENSG00000155380 SLC16A1 6566
ENSG00000226419 SLC16A1-AS1 100506392
ENSG00000238198 LRIG2-DT 100996251
ENSG00000198799 LRIG2 9860
ENSG00000081026 MAGI3 260425
ENSG00000116793 PHTF1 10745
ENSG00000081019 RSBN1 54665
ENSG00000134242 PTPN22 26191
ENSG00000226167 AP4B1-AS1 100287722
ENSG00000188761 BCL2L15 440603
ENSG00000134262 AP4B1 10717
ENSG00000118655 DCLRE1B 64858
ENSG00000235527 HIPK1-AS1 101928846
ENSG00000163349 HIPK1 204851
ENSG00000116774 OLFML3 56944
ENSG00000134207 SYT6 148281
ENSG00000197323 TRIM33 51592
ENSG00000116752 BCAS2 10286
ENSG00000175984 DENND2C 163259
ENSG00000116748 AMPD1 270
ENSG00000213281 NRAS 4893
ENSG00000009307 CSDE1 7812
ENSG00000052723 SIKE1 80143
ENSG00000198765 SYCP1 6847
ENSG00000134200 TSHB 7252
ENSG00000134198 TSPAN2 10100
ENSG00000228035 NGF-AS1 112840934
ENSG00000134259 NGF 4803
ENSG00000173218 VANGL1 81839
ENSG00000118729 CASQ2 845
ENSG00000177551 NHLH2 4808
ENSG00000163393 SLC22A15 55356
ENSG00000173212 MAB21L3 126868
ENSG00000163399 ATP1A1 476
ENSG00000203865 ATP1A1-AS1 84852
ENSG00000233154 LINC01762 101929023
ENSG00000116815 CD58 965
ENSG00000264419 MIR548AC 100616384
ENSG00000143061 IGSF3 3321
ENSG00000203864 LINC02868 388667
ENSG00000116824 CD2 914
ENSG00000134247 PTGFRN 5738
ENSG00000134256 CD101 9398
ENSG00000236137  101929099
ENSG00000116830 TTF2 8458
ENSG00000215930 MIR942 100126331
ENSG00000134253 TRIM45 80263
ENSG00000134258 VTCN1 79679
ENSG00000235202 LINC01525 104355292
ENSG00000198162 MAN1A2 10905
ENSG00000183508 TENT5C 54855
ENSG00000196505 GDAP2 54834
ENSG00000065183 WDR3 10885
ENSG00000155761 SPAG17 200162
ENSG00000092607 TBX15 6913
ENSG00000226172  105378933
ENSG00000116874 WARS2 10352
ENSG00000231365 WARS2-AS1 101929147
ENSG00000232650 LINC01780 105378934
ENSG00000116882 HAO2 51179
ENSG00000230921 HAO2-IT1 100874270
ENSG00000203859 HSD3B2 3284
ENSG00000203857 HSD3B1 3283
ENSG00000260941 LINC00622 644242
ENSG00000143067 ZNF697 90874
ENSG00000092621 PHGDH 26227
ENSG00000134240 HMGCS2 3158
ENSG00000134193 REG4 83998
ENSG00000215864 NBPF7 343505
ENSG00000134249 ADAM30 11085
ENSG00000134250 NOTCH2 4853
ENSG00000265808 SEC22B 9554
ENSG00000270231 NBPF8 728841
ENSG00000270392 PFN1P2 767846
ENSG00000273136 NBPF26 101060684
ENSG00000275538 RNVU1-19 101954277
ENSG00000263353 PPIAL4A 653505
ENSG00000277610 RNVU1-4 101954264
ENSG00000277610 RNVU1-4 101954268
ENSG00000275585  101929798
ENSG00000188610 FAM72B 653820
ENSG00000171943 SRGAP2C 653464
ENSG00000230806 SRGAP2-AS1 100873165
ENSG00000231752 EMBP1 647121
ENSG00000207349 RNVU1-17 101954269
ENSG00000206737 RNVU1-18 26863
ENSG00000263590 LINC02591 103091866
ENSG00000273213 H3-2 440686
ENSG00000263513 FAM72C 554282
ENSG00000232527 LINC02802 645166
ENSG00000232527 LINC02802 100996732
ENSG00000232527 LINC02802 107985200
ENSG00000276756  101927429
ENSG00000271567 PPIAL4E 730262
ENSG00000207205 RNVU1-15 101954267
ENSG00000266338 NBPF15 284565
ENSG00000278099 RNVU1-2A 6063
ENSG00000279782 PPIAL4F 728945
ENSG00000196369 SRGAP2B 647135
ENSG00000215784 FAM72D 728833
ENSG00000256374 PPIAL4D 645142
ENSG00000207501 RNVU1-14 101954266
ENSG00000162825 NBPF20 100288142
ENSG00000272150 NBPF25P 101929780
ENSG00000117262 GPR89A 653519
ENSG00000174827 PDZK1 5174
ENSG00000117281 CD160 11126
ENSG00000265491 RNF115 27246
ENSG00000186141 POLR3C 10623
ENSG00000186364 NUDT17 200035
ENSG00000131788 PIAS3 10401
ENSG00000278549 MIR6736 102466191
ENSG00000198483 ANKRD35 148741
ENSG00000143127 ITGA10 8515
ENSG00000131779 PEX11B 8799
ENSG00000265241 RBM8A 9939
ENSG00000211451 GNRHR2 114814
ENSG00000234222 LIX1L-AS1 105371260
ENSG00000271601 LIX1L 128077
ENSG00000272031 ANKRD34A 284615
ENSG00000121851 POLR3GL 84265
ENSG00000265972 TXNIP 10628
ENSG00000168509 HJV 148738
ENSG00000201558 RNVU1-6 101954276
ENSG00000271425 NBPF10 100132406
ENSG00000264343 NOTCH2NLA 388677
ENSG00000270339 PPIAL4H 105371242
ENSG00000287978  100996756
ENSG00000268043 NBPF12 149013
ENSG00000286172 RNVU1-8 101447996
ENSG00000131791 PRKAB2 5565
ENSG00000131781 FMO5 2330
ENSG00000131778 CHD1L 9557
ENSG00000278811 LINC00624 100289211
ENSG00000116128 BCL9 607
ENSG00000162836 ACP6 51205
ENSG00000265107 GJA5 2702
ENSG00000121634 GJA8 2703
ENSG00000188092 GPR89B 51463
ENSG00000206585 RNVU1-7 26864
ENSG00000263956 NBPF11 200030
ENSG00000283676 MIR5087 100847044
ENSG00000207340 RNVU1-1 101954273
ENSG00000278596 MIR6077 102466225
ENSG00000201183 RNVU1-3 101954272
ENSG00000236334 PPIAL4G 644591
ENSG00000270629 NBPF14 25832
ENSG00000286019 NOTCH2NLB 100996763
ENSG00000177144 NUDT4B 440672
ENSG00000178104 PDE4DIP 9659
ENSG00000269713 NBPF9 400818
ENSG00000286219 NOTCH2NLC 100996717
ENSG00000271383 NBPF19 101060226
ENSG00000263464 PPIAL4C 653598
ENSG00000277147 LINC00869 57234
ENSG00000277147 LINC00869 388692
ENSG00000150337 FCGR1A 2209
ENSG00000203814 H2BC18 440689
ENSG00000183598 H3C13 653604
ENSG00000270882 H4C14 8370
ENSG00000203811 H3C14 126961
ENSG00000203812 H2AC18 8337
ENSG00000272196 H2AC19 723790
ENSG00000203852 H3C15 333932
ENSG00000270276 H4C15 554313
ENSG00000184678 H2BC21 8349
ENSG00000184260 H2AC20 8338
ENSG00000184270 H2AC21 317772
ENSG00000178096 BOLA1 51027
ENSG00000159164 SV2A 9900
ENSG00000143368 SF3B4 10262
ENSG00000014914 MTMR11 10903
ENSG00000264522 OTUD7B 56957
ENSG00000136631 VPS45 11311
ENSG00000023902 PLEKHO1 51177
ENSG00000143401 ANP32E 81611
ENSG00000118298 CA14 23632
ENSG00000117362 APH1A 51107
ENSG00000118292 C1orf54 79630
ENSG00000159208 CIART 148523
ENSG00000266472 MRPS21 54460
ENSG00000117360 PRPF3 9129
ENSG00000163125 RPRD2 23248
ENSG00000143374 TARS2 80222
ENSG00000283933 MIR6878 102465529
ENSG00000143369 ECM1 1893
ENSG00000228126 FALEC 100874054
ENSG00000143382 ADAMTSL4 54507
ENSG00000264553 MIR4257 100422997
ENSG00000203804 ADAMTSL4-AS1 574406
ENSG00000143384 MCL1 4170
ENSG00000143420 ENSA 2029
ENSG00000143457 GOLPH3L 55204
ENSG00000143452 HORMAD1 84072
ENSG00000163131 CTSS 1520
ENSG00000143387 CTSK 1513
ENSG00000143437 ARNT 405
ENSG00000143379 SETDB1 9869
ENSG00000143418 CERS2 29956
ENSG00000143412 ANXA9 8416
ENSG00000143409 MINDY1 55793
ENSG00000143363 PRUNE1 58497
ENSG00000163141 BNIPL 149428
ENSG00000143443 C1orf56 54964
ENSG00000197622 CDC42SE1 56882
ENSG00000213190 MLLT11 10962
ENSG00000143458 GABPB2 126626
ENSG00000143434 SEMA6C 10500
ENSG00000163154 TNFAIP8L2 79626
ENSG00000163156 SCNM1 79005
ENSG00000163156 SCNM1 100534012
ENSG00000163155 LYSMD1 388695
ENSG00000163157 TMOD4 29765
ENSG00000163159 VPS72 6944
ENSG00000143398 PIP5K1A 8394
